suite_name,target_col,test_seed,n_train,descriptor_family,model_name,method_label,rmse_mean,rmse_ci_low,rmse_ci_high,rmse_std,mae_mean,mae_ci_low,mae_ci_high,r2_mean,r2_ci_low,r2_ci_high,spearman_mean,spearman_ci_low,spearman_ci_high
primary,uptake(mmol/g) CO2 at 0.15 bar,17,210995,geometry_only,rf,geometry_only | rf,0.5285459569863329,0.5283753714358793,0.5287165425367865,0.0002752239159932497,0.3078713858107051,0.3077972820135748,0.3079454896078354,0.7215983962104164,0.7214187065507364,0.7217780858700965,0.8846653271086968,0.8846251920186061,0.8847054621987875
primary,uptake(mmol/g) CO2 at 0.15 bar,17,500,geometry_only,ridge,geometry_only | ridge,0.7489498124748195,0.7463871686961707,0.7515124562534683,0.004134587332750251,0.4971312962366466,0.493091460622285,0.5011711318510081,0.4409850003322956,0.43715434868151837,0.4448156519830728,0.792163027348681,0.7875430979187492,0.7967829567786129
primary,uptake(mmol/g) CO2 at 0.15 bar,17,1000,geometry_only,ridge,geometry_only | ridge,0.7466321533390933,0.7456773492596133,0.7475869574185733,0.0015404875563149836,0.49271956638311243,0.4895650547564069,0.495874078009818,0.44445255088151947,0.4430311631184385,0.44587393864460045,0.7918899701618098,0.7880514310182513,0.7957285093053684
primary,uptake(mmol/g) CO2 at 0.15 bar,17,2000,geometry_only,ridge,geometry_only | ridge,0.7449971376555804,0.7445068936305722,0.7454873816805886,0.0007909631266910641,0.49279471225547755,0.49031007547648353,0.49527934903447157,0.44688458081167576,0.4461563809576487,0.4476127806657028,0.7936077594579174,0.7913632996549042,0.7958522192609306
primary,uptake(mmol/g) CO2 at 0.15 bar,17,5000,geometry_only,ridge,geometry_only | ridge,0.7447472858108825,0.744307132931561,0.7451874386902039,0.0007101457231310502,0.49457532995941217,0.49268374226339706,0.4964669176554273,0.4472556268685938,0.44660206901391325,0.4479091847232744,0.7924880650042768,0.7907942371630804,0.7941818928454732
primary,uptake(mmol/g) CO2 at 0.15 bar,17,10000,geometry_only,ridge,geometry_only | ridge,0.7442063672627276,0.7440020421425008,0.7444106923829544,0.0003296595730125686,0.49396534423270666,0.4927007021760326,0.4952299862893807,0.44805861870294555,0.44775552960234327,0.44836170780354784,0.7934351960771711,0.7921975185080762,0.7946728736462659
primary,uptake(mmol/g) CO2 at 0.15 bar,17,20000,geometry_only,ridge,geometry_only | ridge,0.743929083837876,0.7438468704061735,0.7440112972695786,0.00013264372369318873,0.49342310850648385,0.4926230160354242,0.4942232009775435,0.4484699187470452,0.4483480055611284,0.44859183193296204,0.7948645541475325,0.7939789971928702,0.7957501111021948
primary,uptake(mmol/g) CO2 at 0.15 bar,17,40000,geometry_only,ridge,geometry_only | ridge,0.7438370836044758,0.7437954414784539,0.7438787257304976,6.718569634742603e-05,0.4933116086756294,0.4929032823252734,0.4937199350259854,0.4486063353013036,0.44854459436722105,0.4486680762353862,0.7950449817778911,0.7945057404468545,0.7955842231089276
primary,uptake(mmol/g) CO2 at 0.15 bar,17,210995,geometry_only,ridge,geometry_only | ridge,0.7437695381752552,0.743769538175255,0.7437695381752553,1.1702778228589004e-16,0.493224753687581,0.49322475368758095,0.49322475368758106,0.44870647533742325,0.44870647533742325,0.44870647533742325,0.7951658469758897,0.7951658469758895,0.7951658469758898
primary,uptake(mmol/g) CO2 at 0.15 bar,17,500,geometry_plus_topology,hgb,geometry_plus_topology | hgb,0.6545587477263858,0.6462704181742113,0.6628470772785603,0.013372448664772937,0.38309681833260445,0.3765739025291466,0.3896197341360623,0.5728636962862971,0.5619863329725253,0.5837410596000688,0.8184418136178963,0.8122055975937014,0.8246780296420911
primary,uptake(mmol/g) CO2 at 0.15 bar,17,1000,geometry_plus_topology,hgb,geometry_plus_topology | hgb,0.6239676630967085,0.618766045419742,0.629169280773675,0.008392326212555179,0.3621686992728002,0.35893095404134734,0.3654064445042531,0.6119381186545185,0.6054448524202215,0.6184313848888155,0.8358673099172593,0.8316529325437344,0.8400816872907843
primary,uptake(mmol/g) CO2 at 0.15 bar,17,2000,geometry_plus_topology,hgb,geometry_plus_topology | hgb,0.5992695510553652,0.5951490201356603,0.60339008197507,0.0066480933037835685,0.3457657026429365,0.3437036367353206,0.34782776855055236,0.6420695546285852,0.637142508172209,0.6469966010849614,0.8515858667372284,0.8501100521230613,0.8530616813513954
primary,uptake(mmol/g) CO2 at 0.15 bar,17,5000,geometry_plus_topology,hgb,geometry_plus_topology | hgb,0.5658450796395558,0.5624961329035695,0.5691940263755421,0.005403214004236274,0.32380054484106013,0.3222907266638366,0.32531036301828364,0.6808926241834768,0.6770940887262521,0.6846911596407016,0.8677669932351952,0.8663428533444575,0.869191133125933
primary,uptake(mmol/g) CO2 at 0.15 bar,17,10000,geometry_plus_topology,hgb,geometry_plus_topology | hgb,0.5421975316706397,0.5388713739389756,0.5455236894023038,0.005366446065835612,0.3105939579435299,0.30954660310128157,0.3116413127857782,0.7070054938177851,0.7033935006074287,0.7106174870281415,0.8762122695104928,0.8753226360101095,0.8771019030108761
primary,uptake(mmol/g) CO2 at 0.15 bar,17,20000,geometry_plus_topology,hgb,geometry_plus_topology | hgb,0.5258479183651288,0.523674836134682,0.5280210005955756,0.003506066015842102,0.3033743399154008,0.3021585318781703,0.3045901479526313,0.7244224655896749,0.7221485482525516,0.7266963829267983,0.8804597193836395,0.8794305887590712,0.8814888500082079
primary,uptake(mmol/g) CO2 at 0.15 bar,17,40000,geometry_plus_topology,hgb,geometry_plus_topology | hgb,0.5083003716658028,0.5074238578724852,0.5091768854591203,0.0014141734629783027,0.2952374437925749,0.29477642056774905,0.2956984670174007,0.7425161486498579,0.7416275841715823,0.7434047131281336,0.8850209068655552,0.8845045372086554,0.8855372765224551
primary,uptake(mmol/g) CO2 at 0.15 bar,17,210995,geometry_plus_topology,hgb,geometry_plus_topology | hgb,0.49018717767923803,0.4898173895003412,0.49055696585813485,0.0005966188250611401,0.28829313955061214,0.2880258452781269,0.2885604338230974,0.7605413172408092,0.7601803001094806,0.7609023343721378,0.8890064015215104,0.8888240578540291,0.8891887451889918
primary,uptake(mmol/g) CO2 at 0.15 bar,17,500,geometry_plus_topology,mlp,geometry_plus_topology | mlp,0.7127839060219361,0.604377404630982,0.8211904074128902,0.1749038048804217,0.38849093540969537,0.37008913635967255,0.4068927344597182,0.4662460612629298,0.2683401451968205,0.6641519773290391,0.8176102887979244,0.8083752033854089,0.8268453742104399
primary,uptake(mmol/g) CO2 at 0.15 bar,17,1000,geometry_plus_topology,mlp,geometry_plus_topology | mlp,0.6300691811915649,0.6174522660234831,0.6426860963596466,0.020356218865440978,0.3626716599087522,0.3580825140980856,0.3672608057194188,0.6040043775245512,0.5879783683337654,0.620030386715337,0.8356014831882602,0.8279928223384156,0.8432101440381048
primary,uptake(mmol/g) CO2 at 0.15 bar,17,2000,geometry_plus_topology,mlp,geometry_plus_topology | mlp,0.6144886352109374,0.6045331229655965,0.6244441474562784,0.016062292841313466,0.3576630999775935,0.34941929948368766,0.3659069004714993,0.6234689390014345,0.6110796957251712,0.6358581822776979,0.8422804693251729,0.8321124301981745,0.8524485084521712
primary,uptake(mmol/g) CO2 at 0.15 bar,17,5000,geometry_plus_topology,mlp,geometry_plus_topology | mlp,0.5861402232907199,0.5814840990750558,0.590796347506384,0.007512223260287587,0.33723991005227477,0.3349801058703354,0.33949971423421416,0.6575687694710034,0.6521226183214296,0.6630149206205772,0.8643797370857037,0.8615705501009908,0.8671889240704166
primary,uptake(mmol/g) CO2 at 0.15 bar,17,10000,geometry_plus_topology,mlp,geometry_plus_topology | mlp,0.5734864357839805,0.5683766604163368,0.5785962111516242,0.00824414719060117,0.3292134651311694,0.3264967559604094,0.3319301743019294,0.6721817075405301,0.6662863428158822,0.678077072265178,0.8714928378169823,0.8691564026306354,0.8738292730033291
primary,uptake(mmol/g) CO2 at 0.15 bar,17,20000,geometry_plus_topology,mlp,geometry_plus_topology | mlp,0.5513859570356703,0.5487931409340705,0.5539787731372701,0.00418326756888461,0.31681936013693396,0.31552756122549624,0.31811115904837167,0.697001822482101,0.6941538700440046,0.6998497749201973,0.8779406748575296,0.8763426533213012,0.8795386963937579
primary,uptake(mmol/g) CO2 at 0.15 bar,17,40000,geometry_plus_topology,mlp,geometry_plus_topology | mlp,0.5332351889815274,0.5308310611658851,0.5356393167971698,0.003878836573262879,0.30739465197005755,0.3054879286589383,0.3093013752811768,0.7166231287879834,0.7140766709526287,0.7191695866233381,0.8838020227601266,0.8815702130767348,0.8860338324435185
primary,uptake(mmol/g) CO2 at 0.15 bar,17,210995,geometry_plus_topology,mlp,geometry_plus_topology | mlp,0.49297875088712306,0.4913981983033941,0.49455930347085203,0.002550074554207963,0.28389664526477915,0.2826164833010454,0.2851768072285129,0.757800648908524,0.7562486114524692,0.7593526863645789,0.8970194064376198,0.8963087394173321,0.8977300734579075
primary,uptake(mmol/g) CO2 at 0.15 bar,17,500,geometry_plus_topology,rf,geometry_plus_topology | rf,0.6346864734686536,0.6279242711350002,0.641448675802307,0.010910184374107556,0.37109478984567973,0.3656807769424496,0.37650880274890985,0.5984495804355572,0.5898281150934296,0.6070710457776848,0.8315368155292434,0.8261859850336742,0.8368876460248126
